"Freq [GHz]","Y(1,1) [mSie]"
4.58793969849246,0.00161469499771884 + 0.476561471225803i
4.60301507537688,0.00162528360868879 + 0.478272207898603i
4.61809045226131,0.0016359124828367 + 0.479988754594542i
4.63316582914573,0.00164657640687478 + 0.481711363357671i
4.64824120603015,0.0016572895799545 + 0.483440406180064i
4.66331658291457,0.00166803163545464 + 0.485176185672218i
4.678391959799,0.00167880573073921 + 0.48691912097368i
4.69346733668342,0.00168960653647216 + 0.488669568163634i
4.70854271356784,0.00170046065982212 + 0.490427993114019i
4.72361809045226,0.00171134224619494 + 0.492194872000931i
4.73869346733668,0.00172227716361219 + 0.493970711924265i
4.75376884422111,0.00173323463139083 + 0.49575609374963i
4.76884422110553,0.00174425632003151 + 0.497551658045331i
4.78391959798995,0.0017553056325427 + 0.499358130796767i
4.79899497487437,0.0017664041619975 + 0.501176320067354i
4.81407035175879,0.00177755983769527 + 0.503007189568236i
4.82914572864322,0.00178876882582902 + 0.504851848069851i
4.84422110552764,0.00180004459396104 + 0.506711676756801i
4.85929648241206,0.00181137822153666 + 0.50858849274362i
4.87437185929648,0.00182282608236949 + 0.510484742767946i
4.8894472361809,0.00183438909281488 + 0.512404202438043i
4.90452261306533,0.00184618363995336 + 0.514353308370486i
4.91959798994975,0.00185834944197399 + 0.516345338410682i
4.93467336683417,0.00187133093617325 + 0.518415841617379i
4.94974874371859,0.00188718292229044 + 0.520716050226868i
4.96482412060301,0.00195306108275551 + 0.526683354447342i
4.97989949748744,0.00188603567787613 + 0.52294765715117i
4.99497487437186,0.00190524671610904 + 0.525565631365387i
5.01005025125628,0.00191900678200529 + 0.52780270094966i
5.0251256281407,0.00193159078085578 + 0.529983138449461i
5.04020100502513,0.00194377478515522 + 0.532164307849055i
5.05527638190955,0.00195574795022351 + 0.53436640654413i
5.07035175879397,0.00196766522431915 + 0.536600021956915i
5.08542713567839,0.00197952695474714 + 0.538872574692658i
5.10050251256281,0.00199135471818914 + 0.541190467482443i
5.11557788944724,0.00200320775241387 + 0.543559997514128i
5.13065326633166,0.0020150466369535 + 0.545987788790888i
5.14572864321608,0.00202690274873982 + 0.548481111417587i
5.1608040201005,0.00203879106219422 + 0.551048155414622i
5.17587939698492,0.00205069797384567 + 0.55369833771206i
5.19095477386935,0.00206259255428978 + 0.556442548016034i
5.20603015075377,0.00207453586550917 + 0.559293598572132i
5.22110552763819,0.00208649554944005 + 0.562266537237615i
5.23618090452261,0.00209846693697855 + 0.565379429215191i
5.25125628140704,0.0021104720940799 + 0.568653910982787i
5.26633165829146,0.00212250824777496 + 0.572116388696774i
5.28140703517588,0.00213453692814565 + 0.575799243286621i
5.2964824120603,0.00214658106154113 + 0.579742708310117i
5.31155778894472,0.00215865195913052 + 0.583997420229096i
5.32663316582915,0.00217073140522646 + 0.588628026815827i
5.34170854271357,0.0021828143165179 + 0.59371837417652i
5.35678391959799,0.00219490157713652 + 0.599379227534236i
5.37185929648241,0.00220698003611138 + 0.605760004224785i
5.38693467336683,0.00221902538853629 + 0.613067262139219i
5.40201005025126,0.00223103536293913 + 0.621594942852031i
5.41708542713568,0.00224297622607994 + 0.631775945667205i
5.4321608040201,0.00225480093039515 + 0.644275420796213i
5.44723618090452,0.00226644838483804 + 0.660170521187639i
5.46231155778894,0.00227782401417793 + 0.681327788742854i
5.47738693467337,0.00228866982891841 + 0.711288739807177i
5.49246231155779,0.00229852608895797 + 0.757691989483969i
5.50753768844221,0.00230613692899857 + 0.840608677721211i
5.52261306532663,0.00230684410586103 + 1.03518961198036i
5.53768844221106,0.00225581838213172 + 2.07348647335582i
5.55276381909548,0.00244331351361119 - 0.7111422994983i
5.5678391959799,0.00240328862889802 + 0.117012677632612i
5.58291457286432,0.00240502162963018 + 0.294898169703085i
5.59798994974874,0.0024131001872392 + 0.373217925744209i
5.61306532663317,0.00242338838194186 + 0.417729624324804i
5.62814070351759,0.00243469751846027 + 0.446732950496177i
5.64321608040201,0.00244655760332943 + 0.467339235399971i
5.65829145728643,0.00245880317176822 + 0.4828884014521i
5.67336683417085,0.00247130817833556 + 0.495156451491583i
5.68844221105528,0.00248400875259865 + 0.505174932506105i
5.7035175879397,0.00249686843128456 + 0.5135839929597i
5.71859296482412,0.00250984546688645 + 0.52080189901146i
5.73366834170854,0.00252298232581761 + 0.527113590887906i
5.74874371859297,0.00253622341434103 + 0.532719805987011i
5.76381909547739,0.00254959734126608 + 0.537766081536963i
5.77889447236181,0.00256310015748224 + 0.542360481475642i
5.79396984924623,0.00257675785608673 + 0.546584965502752i
5.80904522613065,0.00259058292906073 + 0.550502787128894i
5.82412060301508,0.00260464720484667 + 0.554163581830146i
5.8391959798995,0.00261903036380533 + 0.557606747805844i
5.85427135678392,0.00263385962991223 + 0.56086411500705i
5.86934673366834,0.00264941794224328 + 0.563961517497785i
5.88442211055276,0.00266631940814817 + 0.566920274068711i
5.89949748743719,0.00268612875478387 + 0.569757970077022i
5.91457286432161,0.00271494937298199 + 0.572489221978854i
5.92964824120603,0.00281589482779566 + 0.575122264339577i
5.94472361809045,0.00261293960305953 + 0.577680175575487i
5.95979899497487,0.00268486249244194 + 0.580162899729016i
5.9748743718593,0.00271154434451553 + 0.58257741963128i
5.98994974874372,0.00273096371920737 + 0.584932284458529i
6.00502512562814,0.00274792354399991 + 0.587233383850304i
6.02010050251256,0.00276373944812502 + 0.589485884759953i
6.03517587939699,0.00277896778906722 + 0.591694255433406i
6.05025125628141,0.00279386148635081 + 0.593862446486132i
6.06532663316583,0.0028085277323628 + 0.595993950560313i
6.08040201005025,0.00282307787067982 + 0.598091856349373i
6.09547738693467,0.00283755089909147 + 0.600158941637537i
6.1105527638191,0.00285194458443681 + 0.602197635843298i
6.12562814070352,0.00286632115465334 + 0.60421017262187i
6.14070351758794,0.00288067564947457 + 0.606198535051061i
6.15577889447236,0.00289501483938515 + 0.608164505816098i
6.17085427135678,0.00290935694100983 + 0.610109695317405i
6.18592964824121,0.00292370963411293 + 0.612035590351289i
6.20100502512563,0.00293807589735759 + 0.613943499228216i
6.21608040201005,0.00295245745723515 + 0.615834633762085i
6.23115577889447,0.00296684516945618 + 0.617710115834747i
6.24623115577889,0.00298127421049896 + 0.619570943180868i
6.26130653266332,0.00299571729769259 + 0.621418040502068i
6.27638190954774,0.0030102116496957 + 0.623252247114649i
6.29145728643216,0.00302469841825915 + 0.625074358750486i
6.30653266331658,0.00303920527788588 + 0.626885076365138i
6.321608040201,0.00305375949619708 + 0.628685088151993i
6.33668341708543,0.00306832704631708 + 0.630474986176483i
6.35175879396985,0.00308294368919677 + 0.632255342359097i
6.36683417085427,0.00309756049196994 + 0.634026661485691i
6.38190954773869,0.00311224428188625 + 0.635789483036113i
6.39698492462312,0.0031269372981522 + 0.637544202520716i
6.41206030150754,0.00314166374646892 + 0.639291262992827i
6.42713567839196,0.0031564350131348 + 0.641031069530356i
6.44221105527638,0.00317122243008413 + 0.642763973558975i
6.4572864321608,0.00318605540720197 + 0.644490316492341i
6.47236180904523,0.00320090758740015 + 0.646210423112073i
6.48743718592965,0.00321578825920345 + 0.647924584457676i
6.50251256281407,0.00323071778600536 + 0.649633088213771i
6.51758793969849,0.00324567895602516 + 0.65133620902163i
6.53266331658291,0.00326064860646728 + 0.65303417103602i
6.54773869346734,0.00327565871776901 + 0.65472720865921i
6.56281407035176,0.00329071545591346 + 0.656415561266451i
6.57788944723618,0.00330580443198407 + 0.658099420450776i
6.5929648241206,0.0033209223591863 + 0.659778976269525i
6.60804020100502,0.00333607838868367 + 0.661454406857932i
6.62311557788945,0.00335125806501574 + 0.663125899221979i
6.63819095477387,0.00336647646763959 + 0.664793617244754i
6.65326633165829,0.00338173286580753 + 0.666457699883475i
6.66834170854271,0.00339701599143527 + 0.66811829659987i
6.68341708542714,0.0034123437754714 + 0.669775563387075i
6.69849246231156,0.0034277012250269 + 0.671429616587004i
6.71356783919598,0.00344307728238859 + 0.673080569737525i
6.7286432160804,0.00345850664148633 + 0.674728560654749i
6.74371859296483,0.00347395475148204 + 0.676373696086829i
6.75879396984925,0.00348945082059839 + 0.678016082674546i
6.77386934673367,0.00350496779728085 + 0.679655809677254i
6.78894472361809,0.00352051916776795 + 0.681292986408222i
6.80402010050251,0.00353610693523756 + 0.682927706879616i
6.81909547738694,0.00355176108954277 + 0.684560045857223i
6.83417085427136,0.00356740189296792 + 0.686190092749053i
6.84924623115578,0.00358309825032854 + 0.687817924653671i
6.8643216080402,0.0035988360538187 + 0.689443631066133i
6.87939698492462,0.00361458703050564 + 0.691067257492982i
6.89447236180905,0.00363038009910777 + 0.692688901852038i
6.90954773869347,0.00364620742894156 + 0.694308608015786i
6.92462311557789,0.00366208091827789 + 0.695926450973896i
6.93969849246231,0.00367797289535682 + 0.697542492090631i
6.95477386934673,0.00369389811643468 + 0.699156776637007i
6.96984924623116,0.00370987900937297 + 0.700769381331951i
6.98492462311558,0.00372587861515951 + 0.702380338495744i
7,0.00374191702746799 + 0.703989703326356i
