"Freq [GHz]","Y(1,1) [mSie]"
6.30653266331658,1.86264493207849e-08 + 0.544228456689361i
6.321608040201,1.86264468303243e-08 + 0.54563505615244i
6.33668341708543,1.86264562176853e-08 + 0.547040286808965i
6.35175879396985,1.8626452150395e-08 + 0.54844419035196i
6.36683417085427,1.86264510747242e-08 + 0.549846806060738i
6.38190954773869,1.86264538674773e-08 + 0.551248171063305i
6.39698492462312,1.86264487459584e-08 + 0.552648320556277i
6.41206030150754,1.8626449482629e-08 + 0.554047287990804i
6.42713567839196,1.86264501779487e-08 + 0.555445105231041i
6.44221105527638,1.86264491821724e-08 + 0.556841802690294i
6.4572864321608,1.86264551207967e-08 + 0.558237409448856i
6.47236180904523,1.86264551792448e-08 + 0.559631953356702i
6.48743718592965,1.86264516149944e-08 + 0.561025461123605i
6.50251256281407,1.86264545777153e-08 + 0.562417958398701i
6.51758793969849,1.86264495692224e-08 + 0.563809469841151i
6.53266331658291,1.8626448171204e-08 + 0.56520001918326i
6.54773869346734,1.86264560975694e-08 + 0.566589629287145i
6.56281407035176,1.86264532564013e-08 + 0.567978322195854i
6.57788944723618,1.86264562505623e-08 + 0.569366119179721i
6.5929648241206,1.86264503833648e-08 + 0.570753040778538i
6.60804020100502,1.86264502540166e-08 + 0.572139106840119i
6.62311557788945,1.86264519275115e-08 + 0.573524336555666i
6.63819095477387,1.86264559498345e-08 + 0.574908748492328i
6.65326633165829,1.86264531942286e-08 + 0.576292360623276i
6.66834170854271,1.86264470532491e-08 + 0.577675190355559i
6.68341708542714,1.86264550626307e-08 + 0.579057254555978i
6.69849246231156,1.86264499114614e-08 + 0.580438569575194i
6.71356783919598,1.86264538786874e-08 + 0.581819151270228i
6.7286432160804,1.86264513861642e-08 + 0.583199015025514i
6.74371859296483,1.86264533007345e-08 + 0.58457817577265i
6.75879396984925,1.86264520448445e-08 + 0.585956648008943i
6.77386934673367,1.86264489823376e-08 + 0.587334445814872i
6.78894472361809,1.86264522746415e-08 + 0.58871158287055i
6.80402010050251,1.86264535577962e-08 + 0.590088072471264i
6.81909547738694,1.86264542453843e-08 + 0.591463927542182i
6.83417085427136,1.8626451272241e-08 + 0.592839160652269i
6.84924623115578,1.86264533977017e-08 + 0.594213784027488i
6.8643216080402,1.86264517640821e-08 + 0.595587809563326i
6.87939698492462,1.86264554028531e-08 + 0.596961248836712i
6.89447236180905,1.86264515281621e-08 + 0.598334113117334i
6.90954773869347,1.86264481032786e-08 + 0.599706413378439i
6.92462311557789,1.86264533562318e-08 + 0.601078160307108i
6.93969849246231,1.86264502996775e-08 + 0.602449364314072i
6.95477386934673,1.86264530753946e-08 + 0.603820035543077i
6.96984924623116,1.86264548639706e-08 + 0.605190183879837i
6.98492462311558,1.86264518380707e-08 + 0.606559818960591i
7,1.86264501542511e-08 + 0.607928950180293i
