"Freq [GHz]","Y(1,1) [mSie]"
5.05527638190955,0.00252566664037013 - 9.95702273307326i
5.07035175879397,0.00251880589101403 - 9.74947178564209i
5.08542713567839,0.00251231725092765 - 9.54365477084771i
5.10050251256281,0.00250619473882746 - 9.33952480164051i
5.11557788944724,0.00250043264039055 - 9.13703619131725i
5.13065326633166,0.0024950254983306 - 8.93614440755565i
5.14572864321608,0.002489968102986 - 8.7368060283803i
5.1608040201005,0.00248525548304271 - 8.53897869995791i
5.17587939698492,0.00248088289667173 - 8.34262109612699i
5.19095477386935,0.00247684582289804 - 8.14769287957193i
5.20603015075377,0.00247313995319915 - 7.95415466455733i
5.22110552763819,0.00246976118333063 - 7.76196798114334i
5.23618090452261,0.00246670560527954 - 7.57109524080691i
5.25125628140704,0.00246396949937905 - 7.38149970339848i
5.26633165829146,0.00246154932652813 - 7.19314544536762i
5.28140703517588,0.00245944172040325 - 7.00599732919432i
5.2964824120603,0.00245764347969504 - 6.82002097396656i
5.31155778894472,0.00245615156030688 - 6.63518272704778i
5.32663316582915,0.00245496306736439 - 6.45144963678061i
5.34170854271357,0.00245407524708559 - 6.26878942617656i
5.35678391959799,0.00245348547832381 - 6.08717046754319i
5.37185929648241,0.00245319126381154 - 5.90656175800347i
5.38693467336683,0.0024531902207972 - 5.72693289586356i
5.40201005025126,0.00245348007117225 - 5.54825405778806i
5.41708542713568,0.00245405863080683 - 5.37049597674297i
5.4321608040201,0.00245492379791757 - 5.19362992066908i
5.44723618090452,0.00245607354029553 - 5.01762767184964i
5.46231155778894,0.00245750588109186 - 4.842461506938i
5.47738693467337,0.00245921888286468 - 4.66810417761207i
5.49246231155779,0.00246121062954104 - 4.49452889182409i
5.50753768844221,0.00246347920577757 - 4.32170929561437i
5.52261306532663,0.00246602267312534 - 4.14961945545981i
5.53768844221106,0.00246883904233672 - 3.97823384112764i
5.55276381909548,0.00247192624091634 - 3.80752730900598i
5.5678391959799,0.00247528207475228 - 3.63747508588247i
5.58291457286432,0.00247890418236567 - 3.4680527531429i
5.59798994974874,0.00248278998013427 - 3.29923623136042i
5.61306532663317,0.00248693659587411 - 3.13100176524529i
5.62814070351759,0.00249134078804484 - 2.96332590892337i
5.64321608040201,0.00249599884630218 - 2.79618551150858i
5.65829145728643,0.00250090646838617 - 2.62955770293059i
5.67336683417085,0.00250605860623423 - 2.46341987997285i
5.68844221105528,0.00251144927169324 - 2.2977496924677i
5.7035175879397,0.00251707128928319 - 2.13252502958237i
5.71859296482412,0.0025229159775987 - 1.96772400611124i
5.73366834170854,0.0025289727346878 - 1.8033249486635i
5.74874371859297,0.00253522849137128 - 1.63930638159363i
5.76381909547739,0.00254166698083217 - 1.47564701246276i
5.77889447236181,0.00254826774796603 - 1.31232571672373i
5.79396984924623,0.0025550047839171 - 1.14932152117596i
5.80904522613065,0.00256184460870233 - 0.986613585497281i
5.82412060301508,0.00256874352338489 - 0.824181180767101i
5.8391959798995,0.00257564357966169 - 0.662003663223746i
5.85427135678392,0.00258246650956256 - 0.500060440315747i
5.86934673366834,0.00258910430054636 - 0.33833092393526i
5.88442211055276,0.00259540403409097 - 0.176794461553969i
5.89949748743719,0.002601142455854 - 0.0154302275446999i
5.91457286432161,0.00260598113289524 + 0.145782961216635i
5.92964824120603,0.00260938239200247 + 0.306866983680324i
5.94472361809045,0.00261043920305948 + 0.467845093189853i
5.95979899497487,0.00260749511762637 + 0.628743433896268i
5.9748743718593,0.00259717385207615 + 0.789594943636364i
5.98994974874372,0.00257137595426126 + 0.950451636039945i
6.00502512562814,0.00250462184991322 + 1.11143807042896i
6.02010050251256,0.00225450248833977 + 1.27321181449125i
6.03517587939699,0.00542179628718828 + 1.4244836098551i
6.05025125628141,0.0031448475508121 + 1.59122553340455i
6.06532663316583,0.00298695376470411 + 1.75252740392486i
6.08040201005025,0.00293895838547192 + 1.91352257004715i
6.09547738693467,0.00292171002410692 + 2.07449157991333i
6.1105527638191,0.00291752644907268 + 2.2355147974574i
6.12562814070352,0.00292023285607652 + 2.39663353006788i
6.14070351758794,0.00292711384986222 + 2.55787714483717i
6.15577889447236,0.00293679067880059 + 2.7192703832241i
6.17085427135678,0.00294849071919739 + 2.88083591867465i
6.18592964824121,0.00296174890621303 + 3.04259541764792i
6.20100502512563,0.00297626987963577 + 3.20457003837893i
6.21608040201005,0.00299185822981233 + 3.36678068970539i
6.23115577889447,0.00300838058356977 + 3.52924817713794i
6.24623115577889,0.00302574377501892 + 3.6919932917755i
6.26130653266332,0.00304388166746779 + 3.85503686843533i
6.27638190954774,0.00306274687576508 + 4.01839982636136i
6.29145728643216,0.00308230538870558 + 4.18210319966991i
6.30653266331658,0.00310253297273146 + 4.34616816155251i
6.321608040201,0.00312341270593453 + 4.51061604458772i
6.33668341708543,0.00314493324954349 + 4.67546835858809i
6.35175879396985,0.00316708761316055 + 4.8407468068764i
6.36683417085427,0.00318987225760451 + 5.00647330156832i
6.38190954773869,0.00321328643351317 + 5.17266997824491i
6.39698492462312,0.00323733168747302 + 5.33935921027746i
6.41206030150754,0.00326201148923043 + 5.5065636229885i
6.42713567839196,0.00328733094764364 + 5.67430610778253i
6.44221105527638,0.00331329659271448 + 5.84260983634558i
6.4572864321608,0.00333991620741179 + 6.01149827499037i
6.47236180904523,0.00336719869747253 + 6.18099519920782i
6.48743718592965,0.0033951539905045 + 6.35112470847511i
6.50251256281407,0.00342379295803807 + 6.52191124136316i
6.51758793969849,0.00345312735569893 + 6.6933795909815i
6.53266331658291,0.00348316977771685 + 6.8655549207944i
6.54773869346734,0.00351393362319739 + 7.03846278084079i
6.56281407035176,0.00354543307186344 + 7.21212912438849i
6.57788944723618,0.00357768306773527 + 7.38658032505246i
6.5929648241206,0.00361069930932574 + 7.561843194407i
6.60804020100502,0.00364449824539195 + 7.73794500012136i
6.62311557788945,0.00367909707558121 + 7.9149134846492i
6.63819095477387,0.00371451375513192 + 8.09277688450215i
6.65326633165829,0.00375076700330735 + 8.2715639501396i
6.66834170854271,0.00378787631511977 + 8.45130396650718i
6.68341708542714,0.00382586197601189 + 8.63202677425756i
6.69849246231156,0.00386474507933121 + 8.81376279168915i
6.71356783919598,0.00390454754640583 + 8.99654303743915i
6.7286432160804,0.00394529214904563 + 9.18039915396927i
6.74371859296483,0.00398700253440996 + 9.36536343188439i
6.75879396984925,0.00402970325225895 + 9.55146883512601i
6.77386934673367,0.0040734197842642 + 9.73874902708461i
6.78894472361809,0.00411817857590421 + 9.9272383976772i
6.80402010050251,0.00416400707026951 + 10.1169720914385i
6.81909547738694,0.00421093374446174 + 10.3079860366777i
6.83417085427136,0.00425898814813657 + 10.5003169757527i
6.84924623115578,0.00430820094456257 + 10.6940024965212i
6.8643216080402,0.00435860395407855 + 10.8890810650262i
6.87939698492462,0.00441023020013223 + 11.0855920594797i
6.89447236180905,0.00446311395803296 + 11.2835758056111i
6.90954773869347,0.00451729080637514 + 11.4830736134504i
6.92462311557789,0.00457279768144369 + 11.6841278156205i
6.93969849246231,0.00462967293463296 + 11.8867818072159i
6.95477386934673,0.00468795639303558 + 12.0910800873522i
6.96984924623116,0.00474768942337875 + 12.2970683024728i
6.98492462311558,0.00480891499955383 + 12.5047932915054i
7,0.004871677773813 + 12.714303132967i
