"Freq [GHz]","Y(1,1) [mSie]"
4.76884422110553,1.66487413311903e-10 + 0.454180981604763i
4.78391959798995,1.90142113493385e-10 + 0.464120391686346i
4.79899497487437,2.19894466337226e-10 + 0.475587148684092i
4.81407035175879,2.58119878512613e-10 + 0.489014323521636i
4.82914572864322,3.08478157941679e-10 + 0.505015806296589i
4.84422110552764,3.76873590807152e-10 + 0.5244916769074i
4.85929648241206,4.73311919983624e-10 + 0.548816980947576i
4.87437185929648,6.15911833988067e-10 + 0.580202637982525i
4.8894472361809,8.40267533890061e-10 + 0.622444413463558i
4.90452261306533,1.22459323464198e-09 + 0.682653046493247i
4.91959798994975,1.96973501284633e-09 + 0.775883919524566i
4.93467336683417,3.73170381962844e-09 + 0.940532817076i
4.94974874371859,9.80494371380913e-09 + 1.31219140745382i
4.96482412060301,7.18152404963665e-08 + 2.96134045671492i
4.97989949748744,1.35671957712602e-07 - 3.23999574979458i
4.99497487437186,1.17702246744489e-08 - 0.704648347798855i
5.01005025125628,4.03316858649224e-09 - 0.263843690859158i
5.0251256281407,2.01731857257024e-09 - 0.0801881921933792i
5.04020100502513,1.21176421096989e-09 + 0.020859418651431i
5.05527638190955,8.12605506591473e-10 + 0.0850243488923868i
5.07035175879397,5.8738305200684e-10 + 0.129541970099175i
5.08542713567839,4.48886356821607e-10 + 0.162356184787063i
5.10050251256281,3.58509323733428e-10 + 0.18763701943125i
5.11557788944724,2.97027654917532e-10 + 0.207783775099377i
5.13065326633166,2.54070143733411e-10 + 0.224274717299106i
5.14572864321608,2.23657428730992e-10 + 0.238070338807199i
5.1608040201005,2.02188192501113e-10 + 0.249821807862333i
5.17587939698492,1.87411849361901e-10 + 0.259986220094722i
5.19095477386935,1.7795820497171e-10 + 0.268893895711553i
5.20603015075377,1.72999311854369e-10 + 0.276789491697914i
5.22110552763819,1.72085495479111e-10 + 0.283858092321109i
5.23618090452261,1.75105499816541e-10 + 0.290242314639268i
5.25125628140704,1.82217186131077e-10 + 0.296053844042059i
5.26633165829146,1.93879014634711e-10 + 0.301381408244739i
5.28140703517588,2.10887284750096e-10 + 0.306296411614102i
5.2964824120603,2.34484430548582e-10 + 0.310856995807497i
5.31155778894472,2.66505378589887e-10 + 0.315111020077855i
5.32663316582915,3.09662364734585e-10 + 0.319098287159259i
5.34170854271357,3.67948659296861e-10 + 0.322852235630319i
5.35678391959799,4.47366465367739e-10 + 0.326401253061395i
5.37185929648241,5.57136619674473e-10 + 0.329769722612865i
5.38693467336683,7.11828003083318e-10 + 0.332978892111385i
5.40201005025126,9.35311230702066e-10 + 0.336047647208078i
5.41708542713568,1.26847544761396e-09 + 0.338993283813689i
